onset	duration	sample	trial_type	response_time	serialpos	probepos	probe_word	resp_word	study_1	study_2	list	experiment	session	subject
1694.0	2.549	1749666	REC_EVENT	1468	3	3	TAZON	LABERINTO	TAZON	PEZUNA	15	PAL1	0	R1238N
1696.549	1.011	1752215	PROBE_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	15	PAL1	0	R1238N
1697.56	0.003	1753226	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	15	PAL1	0	R1238N
1697.563	10.238	1753229	RECALL_END	n/a	-999	-999	n/a	n/a	n/a	n/a	15	PAL1	0	R1238N
1707.801	10.928	1763467	TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	16	PAL1	0	R1238N
1718.729	0.006	1774395	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	16	PAL1	0	R1238N
1718.735	0.267	1774401	STUDY_ORIENT	n/a	1	3	TRAPO	MASCOTA	RANA	TRAPO	16	PAL1	0	R1238N
1719.002	0.517	1774668	STUDY_ORIENT_OFF	n/a	1	3	TRAPO	MASCOTA	RANA	TRAPO	16	PAL1	0	R1238N
1719.519	4.017	1775185	STUDY_PAIR	n/a	1	3	TRAPO	MASCOTA	RANA	TRAPO	16	PAL1	0	R1238N
1723.536	1.017	1779202	PAIR_OFF	n/a	1	3	TRAPO	MASCOTA	RANA	TRAPO	16	PAL1	0	R1238N
1724.553	0.266	1780219	STUDY_ORIENT	n/a	2	2	TINTA	n/a	TARRO	TINTA	16	PAL1	0	R1238N
1724.819	0.751	1780485	STUDY_ORIENT_OFF	n/a	2	2	TINTA	n/a	TARRO	TINTA	16	PAL1	0	R1238N
1725.57	4.017	1781236	STUDY_PAIR	n/a	2	2	TINTA	n/a	TARRO	TINTA	16	PAL1	0	R1238N
1729.587	1.017	1785253	PAIR_OFF	n/a	2	2	TINTA	n/a	TARRO	TINTA	16	PAL1	0	R1238N
1730.604	0.266	1786270	STUDY_ORIENT	n/a	3	1	MASCOTA	TARRO	ALA	MASCOTA	16	PAL1	0	R1238N
1730.87	0.616	1786536	STUDY_ORIENT_OFF	n/a	3	1	MASCOTA	TARRO	ALA	MASCOTA	16	PAL1	0	R1238N
1731.486	4.018	1787152	STUDY_PAIR	n/a	3	1	MASCOTA	TARRO	ALA	MASCOTA	16	PAL1	0	R1238N
1735.504	1.001	1791170	PAIR_OFF	n/a	3	1	MASCOTA	TARRO	ALA	MASCOTA	16	PAL1	0	R1238N
1736.505	0.0	1792171	ENCODING_END	n/a	-999	-999	n/a	n/a	n/a	n/a	16	PAL1	0	R1238N
1736.505	6.599	1792171	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	16	PAL1	0	R1238N
1743.104	0.0	1798769	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	16	PAL1	0	R1238N
1743.104	0.017	1798769	RECALL_START	n/a	-999	-999	n/a	n/a	n/a	n/a	16	PAL1	0	R1238N
1743.121	0.267	1798786	TEST_ORIENT	n/a	3	1	MASCOTA	TARRO	ALA	MASCOTA	16	PAL1	0	R1238N
1743.388	0.733	1799053	RETRIEVAL_ORIENT_OFF	n/a	-999	-999	n/a	n/a	n/a	n/a	16	PAL1	0	R1238N
1744.121	0.001	1799786	TEST_PROBE	n/a	3	1	MASCOTA	TARRO	ALA	MASCOTA	16	PAL1	0	R1238N
1744.122	2.475	1799787	REC_START	n/a	3	-999	n/a	TARRO	n/a	n/a	16	PAL1	0	R1238N
1746.597	1.541	1802262	REC_EVENT	2475	3	1	MASCOTA	TARRO	ALA	MASCOTA	16	PAL1	0	R1238N
1748.138	1.0	1803803	PROBE_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	16	PAL1	0	R1238N
1749.138	0.017	1804803	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	16	PAL1	0	R1238N
1749.155	0.267	1804820	TEST_ORIENT	n/a	2	2	TINTA	n/a	TARRO	TINTA	16	PAL1	0	R1238N
1749.422	0.584	1805087	RETRIEVAL_ORIENT_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	16	PAL1	0	R1238N
1750.006	0.001	1805671	TEST_PROBE	n/a	2	2	TINTA	n/a	TARRO	TINTA	16	PAL1	0	R1238N
1750.007	4.017	1805672	REC_START	n/a	2	-999	n/a	n/a	n/a	n/a	16	PAL1	0	R1238N
1754.024	0.998	1809689	PROBE_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	16	PAL1	0	R1238N
1755.022	0.013	1810687	REC_EVENT	5015	2	2	TINTA	<>	TARRO	TINTA	16	PAL1	0	R1238N
1755.035	0.021	1810700	REC_END	n/a	2	-999	n/a	n/a	n/a	n/a	16	PAL1	0	R1238N
1755.056	0.267	1810721	TEST_ORIENT	n/a	1	3	TRAPO	MASCOTA	RANA	TRAPO	16	PAL1	0	R1238N
1755.323	0.717	1810988	RETRIEVAL_ORIENT_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	16	PAL1	0	R1238N
1756.04	0.001	1811705	TEST_PROBE	n/a	1	3	TRAPO	MASCOTA	RANA	TRAPO	16	PAL1	0	R1238N
1756.041	2.423	1811706	REC_START	n/a	1	-999	n/a	MASCOTA	n/a	n/a	16	PAL1	0	R1238N
1758.464	1.593	1814129	REC_EVENT	2423	1	3	TRAPO	MASCOTA	RANA	TRAPO	16	PAL1	0	R1238N
1760.057	1.011	1815722	PROBE_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	16	PAL1	0	R1238N
1761.068	0.003	1816733	REC_END	n/a	1	-999	n/a	n/a	n/a	n/a	16	PAL1	0	R1238N
1761.071	8.187	1816736	RECALL_END	n/a	-999	-999	n/a	n/a	n/a	n/a	16	PAL1	0	R1238N
1769.258	10.928	1824923	TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	17	PAL1	0	R1238N
1780.186	0.007	1835851	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	17	PAL1	0	R1238N
1780.193	0.266	1835858	STUDY_ORIENT	n/a	1	3	COSTILLA	n/a	TELARANA	COSTILLA	17	PAL1	0	R1238N
1780.459	0.617	1836124	STUDY_ORIENT_OFF	n/a	1	3	COSTILLA	n/a	TELARANA	COSTILLA	17	PAL1	0	R1238N
1781.076	4.017	1836741	STUDY_PAIR	n/a	1	3	COSTILLA	n/a	TELARANA	COSTILLA	17	PAL1	0	R1238N
1785.093	1.017	1840758	PAIR_OFF	n/a	1	3	COSTILLA	n/a	TELARANA	COSTILLA	17	PAL1	0	R1238N
1786.11	0.267	1841775	STUDY_ORIENT	n/a	2	2	PARED	LABERINTO	CALLE	PARED	17	PAL1	0	R1238N
1786.377	0.617	1842041	STUDY_ORIENT_OFF	n/a	2	2	PARED	LABERINTO	CALLE	PARED	17	PAL1	0	R1238N
1786.994	4.001	1842658	STUDY_PAIR	n/a	2	2	PARED	LABERINTO	CALLE	PARED	17	PAL1	0	R1238N
1790.995	1.017	1846659	PAIR_OFF	n/a	2	2	PARED	LABERINTO	CALLE	PARED	17	PAL1	0	R1238N
1792.012	0.266	1847676	STUDY_ORIENT	n/a	3	1	ESTERA	CUCHARA	ESTERA	CUCHARA	17	PAL1	0	R1238N
1792.278	0.717	1847942	STUDY_ORIENT_OFF	n/a	3	1	ESTERA	CUCHARA	ESTERA	CUCHARA	17	PAL1	0	R1238N
1792.995	4.018	1848659	STUDY_PAIR	n/a	3	1	ESTERA	CUCHARA	ESTERA	CUCHARA	17	PAL1	0	R1238N
1797.013	1.007	1852677	PAIR_OFF	n/a	3	1	ESTERA	CUCHARA	ESTERA	CUCHARA	17	PAL1	0	R1238N
1798.02	0.0	1853684	ENCODING_END	n/a	-999	-999	n/a	n/a	n/a	n/a	17	PAL1	0	R1238N
1798.02	5.777	1853684	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	17	PAL1	0	R1238N
1803.797	0.0	1859461	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	17	PAL1	0	R1238N
1803.797	0.017	1859461	RECALL_START	n/a	-999	-999	n/a	n/a	n/a	n/a	17	PAL1	0	R1238N
1803.814	0.265	1859478	TEST_ORIENT	n/a	3	1	ESTERA	CUCHARA	ESTERA	CUCHARA	17	PAL1	0	R1238N
1804.079	0.685	1859743	RETRIEVAL_ORIENT_OFF	n/a	-999	-999	n/a	n/a	n/a	n/a	17	PAL1	0	R1238N
1804.764	0.0	1860428	TEST_PROBE	n/a	3	1	ESTERA	CUCHARA	ESTERA	CUCHARA	17	PAL1	0	R1238N
1804.764	1.069	1860428	REC_START	n/a	3	-999	n/a	CUCHARA	n/a	n/a	17	PAL1	0	R1238N
1805.833	1.233	1861497	REC_EVENT	1069	3	1	ESTERA	ESTERA	ESTERA	CUCHARA	17	PAL1	0	R1238N
1807.066	1.715	1862730	REC_EVENT	2302	3	1	ESTERA	CUCHARA	ESTERA	CUCHARA	17	PAL1	0	R1238N
1808.781	1.0	1864445	PROBE_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	17	PAL1	0	R1238N
1809.781	0.017	1865445	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	17	PAL1	0	R1238N
1809.798	0.265	1865462	TEST_ORIENT	n/a	2	2	PARED	LABERINTO	CALLE	PARED	17	PAL1	0	R1238N
1810.063	0.535	1865727	RETRIEVAL_ORIENT_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	17	PAL1	0	R1238N
1810.598	0.001	1866262	TEST_PROBE	n/a	2	2	PARED	LABERINTO	CALLE	PARED	17	PAL1	0	R1238N
1810.599	0.95	1866263	REC_START	n/a	2	-999	n/a	LABERINTO	n/a	n/a	17	PAL1	0	R1238N
1811.549	0.588	1867213	REC_EVENT	950	2	2	PARED	PARED	CALLE	PARED	17	PAL1	0	R1238N
1812.137	2.478	1867801	REC_EVENT	1538	2	2	PARED	LABERINTO	CALLE	PARED	17	PAL1	0	R1238N
1814.615	1.0	1870279	PROBE_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	17	PAL1	0	R1238N
1815.615	0.017	1871279	REC_END	n/a	2	-999	n/a	n/a	n/a	n/a	17	PAL1	0	R1238N
1815.632	0.266	1871296	TEST_ORIENT	n/a	1	3	COSTILLA	n/a	TELARANA	COSTILLA	17	PAL1	0	R1238N
1815.898	0.533	1871562	RETRIEVAL_ORIENT_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	17	PAL1	0	R1238N
1816.431	0.0	1872095	TEST_PROBE	n/a	1	3	COSTILLA	n/a	TELARANA	COSTILLA	17	PAL1	0	R1238N
1816.431	4.017	1872095	REC_START	n/a	1	-999	n/a	n/a	n/a	n/a	17	PAL1	0	R1238N
1820.448	0.859	1876112	PROBE_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	17	PAL1	0	R1238N
1821.307	0.141	1876971	REC_EVENT	4876	1	3	COSTILLA	<>	TELARANA	COSTILLA	17	PAL1	0	R1238N
1821.448	0.004	1877112	REC_END	n/a	1	-999	n/a	n/a	n/a	n/a	17	PAL1	0	R1238N
1821.452	6.548	1877116	RECALL_END	n/a	-999	-999	n/a	n/a	n/a	n/a	17	PAL1	0	R1238N
1828.0	10.929	1883664	TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	18	PAL1	0	R1238N
1838.929	0.006	1894592	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	18	PAL1	0	R1238N
1838.935	0.266	1894598	STUDY_ORIENT	n/a	1	3	MUNECO	LABERINTO	MAIZ	MUNECO	18	PAL1	0	R1238N
1839.201	0.634	1894864	STUDY_ORIENT_OFF	n/a	1	3	MUNECO	LABERINTO	MAIZ	MUNECO	18	PAL1	0	R1238N
1839.835	4.017	1895498	STUDY_PAIR	n/a	1	3	MUNECO	LABERINTO	MAIZ	MUNECO	18	PAL1	0	R1238N
1843.852	1.017	1899515	PAIR_OFF	n/a	1	3	MUNECO	LABERINTO	MAIZ	MUNECO	18	PAL1	0	R1238N
1844.869	0.266	1900532	STUDY_ORIENT	n/a	2	2	FICHA	CUCHARA	BRAZO	FICHA	18	PAL1	0	R1238N
1845.135	0.617	1900798	STUDY_ORIENT_OFF	n/a	2	2	FICHA	CUCHARA	BRAZO	FICHA	18	PAL1	0	R1238N
1845.752	4.018	1901415	STUDY_PAIR	n/a	2	2	FICHA	CUCHARA	BRAZO	FICHA	18	PAL1	0	R1238N
1849.77	1.017	1905433	PAIR_OFF	n/a	2	2	FICHA	CUCHARA	BRAZO	FICHA	18	PAL1	0	R1238N
1850.787	0.265	1906450	STUDY_ORIENT	n/a	3	1	GUARDIA	GUARDIA	GUARDIA	GRUA	18	PAL1	0	R1238N
1851.052	0.618	1906715	STUDY_ORIENT_OFF	n/a	3	1	GUARDIA	GUARDIA	GUARDIA	GRUA	18	PAL1	0	R1238N
1851.67	4.017	1907333	STUDY_PAIR	n/a	3	1	GUARDIA	GUARDIA	GUARDIA	GRUA	18	PAL1	0	R1238N
1855.687	1.001	1911350	PAIR_OFF	n/a	3	1	GUARDIA	GUARDIA	GUARDIA	GRUA	18	PAL1	0	R1238N
1856.688	0.0	1912351	ENCODING_END	n/a	-999	-999	n/a	n/a	n/a	n/a	18	PAL1	0	R1238N
1856.688	6.184	1912351	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	18	PAL1	0	R1238N
1862.872	0.0	1918535	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	18	PAL1	0	R1238N
1862.872	0.016	1918535	RECALL_START	n/a	-999	-999	n/a	n/a	n/a	n/a	18	PAL1	0	R1238N
1862.888	0.266	1918551	TEST_ORIENT	n/a	3	1	GUARDIA	GUARDIA	GUARDIA	GRUA	18	PAL1	0	R1238N
1863.154	0.768	1918817	RETRIEVAL_ORIENT_OFF	n/a	-999	-999	n/a	n/a	n/a	n/a	18	PAL1	0	R1238N
1863.922	0.0	1919585	REC_START	n/a	3	-999	n/a	GUARDIA	n/a	n/a	18	PAL1	0	R1238N
1863.922	1.173	1919585	TEST_PROBE	n/a	3	1	GUARDIA	GUARDIA	GUARDIA	GRUA	18	PAL1	0	R1238N
1865.095	1.669	1920758	REC_EVENT	1173	3	1	GUARDIA	GUARDIA	GUARDIA	GRUA	18	PAL1	0	R1238N
1866.764	1.175	1922427	REC_EVENT	2842	3	1	GUARDIA	<>	GUARDIA	GRUA	18	PAL1	0	R1238N
1867.939	1.0	1923602	PROBE_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	18	PAL1	0	R1238N
1868.939	0.017	1924602	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	18	PAL1	0	R1238N
1868.956	0.265	1924619	TEST_ORIENT	n/a	2	2	FICHA	CUCHARA	BRAZO	FICHA	18	PAL1	0	R1238N
1869.221	0.568	1924884	RETRIEVAL_ORIENT_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	18	PAL1	0	R1238N
1869.789	0.001	1925452	TEST_PROBE	n/a	2	2	FICHA	CUCHARA	BRAZO	FICHA	18	PAL1	0	R1238N
1869.79	0.965	1925453	REC_START	n/a	2	-999	n/a	CUCHARA	n/a	n/a	18	PAL1	0	R1238N
1870.755	0.741	1926418	REC_EVENT	965	2	2	FICHA	FICHA	BRAZO	FICHA	18	PAL1	0	R1238N
1871.496	2.31	1927159	REC_EVENT	1706	2	2	FICHA	CUCHARA	BRAZO	FICHA	18	PAL1	0	R1238N
1873.806	1.0	1929469	PROBE_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	18	PAL1	0	R1238N
1874.806	0.017	1930469	REC_END	n/a	2	-999	n/a	n/a	n/a	n/a	18	PAL1	0	R1238N
1874.823	0.266	1930486	TEST_ORIENT	n/a	1	3	MUNECO	LABERINTO	MAIZ	MUNECO	18	PAL1	0	R1238N
1875.089	0.734	1930752	RETRIEVAL_ORIENT_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	18	PAL1	0	R1238N
1875.823	0.001	1931486	TEST_PROBE	n/a	1	3	MUNECO	LABERINTO	MAIZ	MUNECO	18	PAL1	0	R1238N
1875.824	1.479	1931487	REC_START	n/a	1	-999	n/a	LABERINTO	n/a	n/a	18	PAL1	0	R1238N
1877.303	0.925	1932966	REC_EVENT	1479	1	3	MUNECO	MUNECO	MAIZ	MUNECO	18	PAL1	0	R1238N
1878.228	1.613	1933891	REC_EVENT	2404	1	3	MUNECO	LABERINTO	MAIZ	MUNECO	18	PAL1	0	R1238N
1879.841	1.011	1935504	PROBE_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	18	PAL1	0	R1238N
1880.852	0.003	1936515	REC_END	n/a	1	-999	n/a	n/a	n/a	n/a	18	PAL1	0	R1238N
1880.855	6.17	1936518	RECALL_END	n/a	-999	-999	n/a	n/a	n/a	n/a	18	PAL1	0	R1238N
1887.025	10.929	1942687	TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	19	PAL1	0	R1238N
1897.954	0.006	1953616	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	19	PAL1	0	R1238N
1897.96	0.265	1953622	STUDY_ORIENT	n/a	1	1	MUELLE	MUELLE	MENTON	MUELLE	19	PAL1	0	R1238N
1898.225	0.601	1953887	STUDY_ORIENT_OFF	n/a	1	1	MUELLE	MUELLE	MENTON	MUELLE	19	PAL1	0	R1238N
1898.826	4.001	1954488	STUDY_PAIR	n/a	1	1	MUELLE	MUELLE	MENTON	MUELLE	19	PAL1	0	R1238N
1902.827	1.017	1958489	PAIR_OFF	n/a	1	1	MUELLE	MUELLE	MENTON	MUELLE	19	PAL1	0	R1238N
1903.844	0.265	1959506	STUDY_ORIENT	n/a	2	2	PISCINA	PAYASO	PISCINA	PAYASO	19	PAL1	0	R1238N
1904.109	0.585	1959771	STUDY_ORIENT_OFF	n/a	2	2	PISCINA	PAYASO	PISCINA	PAYASO	19	PAL1	0	R1238N
1904.694	4.017	1960356	STUDY_PAIR	n/a	2	2	PISCINA	PAYASO	PISCINA	PAYASO	19	PAL1	0	R1238N
1908.711	1.017	1964373	PAIR_OFF	n/a	2	2	PISCINA	PAYASO	PISCINA	PAYASO	19	PAL1	0	R1238N
1909.728	0.267	1965390	STUDY_ORIENT	n/a	3	3	TANQUE	TANQUE	TANQUE	BANO	19	PAL1	0	R1238N
1909.995	0.65	1965657	STUDY_ORIENT_OFF	n/a	3	3	TANQUE	TANQUE	TANQUE	BANO	19	PAL1	0	R1238N
1910.645	4.017	1966307	STUDY_PAIR	n/a	3	3	TANQUE	TANQUE	TANQUE	BANO	19	PAL1	0	R1238N
1914.662	1.0	1970324	PAIR_OFF	n/a	3	3	TANQUE	TANQUE	TANQUE	BANO	19	PAL1	0	R1238N
1915.662	0.0	1971324	ENCODING_END	n/a	-999	-999	n/a	n/a	n/a	n/a	19	PAL1	0	R1238N
1915.662	7.951	1971324	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	19	PAL1	0	R1238N
1923.613	0.0	1979275	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	19	PAL1	0	R1238N
1923.613	0.017	1979275	RECALL_START	n/a	-999	-999	n/a	n/a	n/a	n/a	19	PAL1	0	R1238N
1923.63	0.266	1979292	TEST_ORIENT	n/a	1	1	MUELLE	MUELLE	MENTON	MUELLE	19	PAL1	0	R1238N
1923.896	0.583	1979558	RETRIEVAL_ORIENT_OFF	n/a	-999	-999	n/a	n/a	n/a	n/a	19	PAL1	0	R1238N
1924.479	0.0	1980141	TEST_PROBE	n/a	1	1	MUELLE	MUELLE	MENTON	MUELLE	19	PAL1	0	R1238N
1924.479	1.44	1980141	REC_START	n/a	1	-999	n/a	MUELLE	n/a	n/a	19	PAL1	0	R1238N
1925.919	2.578	1981581	REC_EVENT	1440	1	1	MUELLE	MUELLE	MENTON	MUELLE	19	PAL1	0	R1238N
1928.497	1.0	1984159	PROBE_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	19	PAL1	0	R1238N
1929.497	0.017	1985159	REC_END	n/a	1	-999	n/a	n/a	n/a	n/a	19	PAL1	0	R1238N
1929.514	0.267	1985176	TEST_ORIENT	n/a	2	2	PISCINA	PAYASO	PISCINA	PAYASO	19	PAL1	0	R1238N
1929.781	0.75	1985443	RETRIEVAL_ORIENT_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	19	PAL1	0	R1238N
1930.531	0.001	1986193	TEST_PROBE	n/a	2	2	PISCINA	PAYASO	PISCINA	PAYASO	19	PAL1	0	R1238N
1930.532	1.039	1986194	REC_START	n/a	2	-999	n/a	PAYASO	n/a	n/a	19	PAL1	0	R1238N
1931.571	1.089	1987233	REC_EVENT	1039	2	2	PISCINA	PISCINA	PISCINA	PAYASO	19	PAL1	0	R1238N
1932.66	1.888	1988322	REC_EVENT	2128	2	2	PISCINA	PAYASO	PISCINA	PAYASO	19	PAL1	0	R1238N
1934.548	1.0	1990209	PROBE_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	19	PAL1	0	R1238N
1935.548	0.017	1991209	REC_END	n/a	2	-999	n/a	n/a	n/a	n/a	19	PAL1	0	R1238N
1935.565	0.266	1991226	TEST_ORIENT	n/a	3	3	TANQUE	TANQUE	TANQUE	BANO	19	PAL1	0	R1238N
1935.831	0.751	1991492	RETRIEVAL_ORIENT_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	19	PAL1	0	R1238N
1936.582	0.0	1992243	TEST_PROBE	n/a	3	3	TANQUE	TANQUE	TANQUE	BANO	19	PAL1	0	R1238N
1936.582	1.34	1992243	REC_START	n/a	3	-999	n/a	TANQUE	n/a	n/a	19	PAL1	0	R1238N
1937.922	2.677	1993583	REC_EVENT	1340	3	3	TANQUE	TANQUE	TANQUE	BANO	19	PAL1	0	R1238N
1940.599	1.001	1996260	PROBE_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	19	PAL1	0	R1238N
1941.6	0.004	1997261	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	19	PAL1	0	R1238N
1941.604	129.412	1997265	RECALL_END	n/a	-999	-999	n/a	n/a	n/a	n/a	19	PAL1	0	R1238N
2071.016	10.929	2126675	TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	20	PAL1	0	R1238N
2081.945	0.006	2137603	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	20	PAL1	0	R1238N
2081.951	0.266	2137609	STUDY_ORIENT	n/a	1	3	PAN	HUEVO	PAN	JEFE	20	PAL1	0	R1238N
2082.217	0.551	2137875	STUDY_ORIENT_OFF	n/a	1	3	PAN	HUEVO	PAN	JEFE	20	PAL1	0	R1238N
2082.768	4.017	2138426	STUDY_PAIR	n/a	1	3	PAN	HUEVO	PAN	JEFE	20	PAL1	0	R1238N
2086.785	1.017	2142443	PAIR_OFF	n/a	1	3	PAN	HUEVO	PAN	JEFE	20	PAL1	0	R1238N
2087.802	0.266	2143460	STUDY_ORIENT	n/a	2	2	HUEVO	JEFE	HUEVO	POLILLA	20	PAL1	0	R1238N
2088.068	0.667	2143726	STUDY_ORIENT_OFF	n/a	2	2	HUEVO	JEFE	HUEVO	POLILLA	20	PAL1	0	R1238N
2088.735	4.018	2144393	STUDY_PAIR	n/a	2	2	HUEVO	JEFE	HUEVO	POLILLA	20	PAL1	0	R1238N
2092.753	1.016	2148411	PAIR_OFF	n/a	2	2	HUEVO	JEFE	HUEVO	POLILLA	20	PAL1	0	R1238N
2093.769	0.267	2149427	STUDY_ORIENT	n/a	3	1	MEJILLA	POLILLA	MEJILLA	BOMBA	20	PAL1	0	R1238N
2094.036	0.55	2149694	STUDY_ORIENT_OFF	n/a	3	1	MEJILLA	POLILLA	MEJILLA	BOMBA	20	PAL1	0	R1238N
2094.586	4.017	2150244	STUDY_PAIR	n/a	3	1	MEJILLA	POLILLA	MEJILLA	BOMBA	20	PAL1	0	R1238N
2098.603	1.0	2154261	PAIR_OFF	n/a	3	1	MEJILLA	POLILLA	MEJILLA	BOMBA	20	PAL1	0	R1238N
2099.603	0.0	2155261	ENCODING_END	n/a	-999	-999	n/a	n/a	n/a	n/a	20	PAL1	0	R1238N
2099.603	8.817	2155261	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	20	PAL1	0	R1238N
2108.42	0.001	2164078	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	20	PAL1	0	R1238N
2108.421	0.016	2164079	RECALL_START	n/a	-999	-999	n/a	n/a	n/a	n/a	20	PAL1	0	R1238N
2108.437	0.268	2164095	TEST_ORIENT	n/a	3	1	MEJILLA	POLILLA	MEJILLA	BOMBA	20	PAL1	0	R1238N
2108.705	0.716	2164363	RETRIEVAL_ORIENT_OFF	n/a	-999	-999	n/a	n/a	n/a	n/a	20	PAL1	0	R1238N
2109.421	0.0	2165079	TEST_PROBE	n/a	3	1	MEJILLA	POLILLA	MEJILLA	BOMBA	20	PAL1	0	R1238N
2109.421	1.229	2165079	REC_START	n/a	3	-999	n/a	POLILLA	n/a	n/a	20	PAL1	0	R1238N
2110.65	2.788	2166308	REC_EVENT	1229	3	1	MEJILLA	MEJILLA	MEJILLA	BOMBA	20	PAL1	0	R1238N
2113.438	0.222	2169096	PROBE_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	20	PAL1	0	R1238N
2113.66	0.778	2169318	REC_EVENT	4239	3	1	MEJILLA	POLILLA	MEJILLA	BOMBA	20	PAL1	0	R1238N
2114.438	0.017	2170096	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	20	PAL1	0	R1238N
2114.455	0.267	2170113	TEST_ORIENT	n/a	2	2	HUEVO	JEFE	HUEVO	POLILLA	20	PAL1	0	R1238N
2114.722	0.749	2170380	RETRIEVAL_ORIENT_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	20	PAL1	0	R1238N
2115.471	0.001	2171129	TEST_PROBE	n/a	2	2	HUEVO	JEFE	HUEVO	POLILLA	20	PAL1	0	R1238N
2115.472	0.931	2171130	REC_START	n/a	2	-999	n/a	JEFE	n/a	n/a	20	PAL1	0	R1238N
2116.403	0.881	2172061	REC_EVENT	931	2	2	HUEVO	HUEVO	HUEVO	POLILLA	20	PAL1	0	R1238N
2117.284	2.205	2172942	REC_EVENT	1812	2	2	HUEVO	JEFE	HUEVO	POLILLA	20	PAL1	0	R1238N
2119.489	1.0	2175147	PROBE_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	20	PAL1	0	R1238N
2120.489	0.017	2176147	REC_END	n/a	2	-999	n/a	n/a	n/a	n/a	20	PAL1	0	R1238N
2120.506	0.267	2176164	TEST_ORIENT	n/a	1	3	PAN	HUEVO	PAN	JEFE	20	PAL1	0	R1238N
2120.773	0.583	2176431	RETRIEVAL_ORIENT_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	20	PAL1	0	R1238N
2121.356	0.0	2177014	REC_START	n/a	1	-999	n/a	HUEVO	n/a	n/a	20	PAL1	0	R1238N
2121.356	2.462	2177014	TEST_PROBE	n/a	1	3	PAN	HUEVO	PAN	JEFE	20	PAL1	0	R1238N
2123.818	1.555	2179476	REC_EVENT	2462	1	3	PAN	PAN	PAN	JEFE	20	PAL1	0	R1238N
2125.373	0.36	2181031	PROBE_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	20	PAL1	0	R1238N
2125.733	0.64	2181391	REC_EVENT	4377	1	3	PAN	HUEVO	PAN	JEFE	20	PAL1	0	R1238N
2126.373	0.01	2182031	REC_END	n/a	1	-999	n/a	n/a	n/a	n/a	20	PAL1	0	R1238N
2126.383	285.945	2182041	RECALL_END	n/a	-999	-999	n/a	n/a	n/a	n/a	20	PAL1	0	R1238N
2412.328	10.929	2467980	TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	21	PAL1	0	R1238N
2423.257	0.006	2478908	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	21	PAL1	0	R1238N
